Subject,Label,sd_1.EMG1,sd_2.EMG1,sd_3.EMG1,sd_1.EMG2,sd_2.EMG2,sd_3.EMG2,sd_1.EMG3,sd_2.EMG3,sd_3.EMG3,sd_1.EMG4,sd_2.EMG4,sd_3.EMG4,sd_1.ACCupperX,sd_2.ACCupperX,sd_3.ACCupperX,sd_1.ACCupperY,sd_2.ACCupperY,sd_3.ACCupperY,sd_1.ACCupperZ,sd_2.ACCupperZ,sd_3.ACCupperZ,sd_1.ACClowerX,sd_2.ACClowerX,sd_3.ACClowerX,sd_1.GoniometerY,sd_2.GoniometerY,sd_3.GoniometerY,sd_1.Goniometer,sd_2.Goniometer,sd_3.Goniometer,sd_1.GyroupperX,sd_2.GyroupperX,sd_3.GyroupperX,sd_1.GyroupperY,sd_2.GyroupperY,sd_3.GyroupperY,sd_1.GyroupperZ,sd_2.GyroupperZ,sd_3.GyroupperZ,sd_1.GyrolowerX,sd_2.GyrolowerX,sd_3.GyrolowerX,sd_1.GyrolowerY,sd_2.GyrolowerY,sd_3.GyrolowerY,sd_1.GyrolowerZ,sd_2.GyrolowerZ,sd_3.GyrolowerZ,sd_1.Airborne,sd_2.Airborne,sd_3.Airborne
Subject02,v-cut-right-Rfirst,1154.928487,343.6114836,163.9424592,705.172056,586.9108129,1183.59067,246.4545782,118.3701443,139.2725479,564.554401,231.7606815,238.7235725,1588.526474,3545.246332,812.8549613,1053.080021,4252.956809,530.9171509,1208.202047,4132.907596,1860.865573,9608.45357,11296.72474,1438.530701,278.3147291,294.7065897,134.7220266,1521.98414,1127.179584,657.8208953,2449.141212,11887.88953,4037.30277,8752.98234,15966.50527,3271.933304,14200.87361,17856.85448,12727.60174,1093.126385,3207.665854,695.3132277,711.9071364,3598.266057,246.4532017,657.3198698,4546.551292,1340.681673,3544.594331,437.5061826,534.3182715
Subject02,stair-down,1367.335479,1600.562752,354.041336,593.2440871,456.4606578,420.6492691,534.1163035,599.5643435,505.4012367,690.3354047,795.6046095,413.4138178,1917.167039,1789.069921,1516.528257,2749.72637,3020.541195,2266.073327,2609.985094,2791.757799,2524.618566,6278.615577,5174.247052,4999.493952,377.7413998,443.492706,459.7336873,3488.453052,3128.574971,3527.769059,5298.232785,5453.592298,4707.970366,10017.26653,11609.06135,9817.165138,9592.57366,14080.82962,11561.19075,1273.576989,1775.40578,1704.44363,2866.706531,3779.538327,3023.17514,2281.950413,2437.635806,2338.775989,2917.484544,3444.047566,2072.551554
Subject02,sit,56.98263795,68.239885,56.48390336,542.682548,531.9537242,516.0489747,90.7834951,88.88127003,86.41664583,99.66561969,98.91315242,101.5854556,20.10891147,18.31152546,18.66447424,17.81471462,15.77764933,18.44094394,16.82945483,15.4044066,16.75417398,142.3300819,143.4071124,152.6666488,69.97635966,62.76183687,63.15598512,34.34197977,35.66077776,35.68001509,228.7093206,220.0543305,223.8761774,118.237177,107.862203,103.5716349,56.28750806,61.84396576,61.86162977,17.25357155,18.81420773,20.93223522,16.56614991,16.62940996,15.27939349,22.3272439,31.55206591,23.82466324,836.9462045,780.4342052,358.853863
Subject02,curve-right-spin-Lfirst,393.3724282,256.2581172,97.91771083,974.1988734,595.8227278,73.35525123,186.8367511,142.2203689,127.5068824,411.5405258,188.3242656,146.9911551,586.3326141,1009.478511,996.9667032,96.45615538,316.3655495,667.8324572,134.8403869,820.644559,1622.604486,376.220526,4455.622401,3911.168711,133.4311394,188.24938,162.2373597,93.31081969,791.563214,1996.950279,1225.264517,1245.279467,3743.824765,1155.577398,2773.008999,8051.128618,3008.142557,7286.653654,11337.16434,341.0039401,446.890669,1126.723968,153.365938,284.6015341,937.6202665,362.2817604,632.4334296,1268.819253,419.7529036,979.3113763,415.3581887
Subject02,v-cut-right-Lfirst,1599.295709,802.9233497,472.8997845,2015.817322,1038.222124,764.2556477,1173.789798,1104.676085,113.5739622,1883.895821,445.8278477,381.7718275,740.2624134,1492.321243,2206.317436,398.8558455,3442.899255,3319.089404,467.6969551,3976.161508,4887.030798,1823.453364,4065.647978,6824.588576,183.2530946,379.8232186,285.4959687,917.2459579,1751.283148,2978.530674,3388.833505,4972.427513,6467.169624,3213.143848,14226.9721,14102.51181,6769.373629,13805.19506,17776.59191,546.7739567,2179.777797,1848.539711,642.898441,2910.493155,4447.270373,484.906959,4911.655093,3515.770717,7933.183213,2908.811156,628.8358022
Subject02,v-cut-right-Lfirst,1188.324354,656.2193585,393.085901,1212.362721,513.5415598,1092.992809,1142.489937,794.747108,114.895,419.3000257,291.2631045,344.786874,1100.251982,1292.278328,2212.01215,346.3801473,2874.93999,2890.087323,1069.062666,3814.489093,4733.746677,2132.687471,3622.18768,8104.794187,223.1011764,282.3209828,264.5514083,761.403486,2345.748233,1987.832963,1835.211771,5180.735593,7770.965227,1905.215757,11037.20284,12594.08844,5302.118155,14025.17369,18709.73305,892.9236415,1951.798744,1463.430822,529.2679125,2921.342683,4219.832418,1239.214599,3973.974776,2844.139937,4925.898649,1694.311187,708.2165287
Subject02,curve-left-spin-Rfirst,678.8793197,481.1587991,49.88848783,492.0711088,101.3010332,121.2923017,151.459508,142.0682036,103.0740413,286.0995276,316.4389898,480.8780115,908.2348347,888.5561281,477.6594256,754.3426792,966.0783017,197.1401653,1574.314604,1262.595543,531.9828141,5568.932708,3886.207735,671.6978067,196.795582,159.3137932,91.713084,3273.144055,1517.983772,463.0623001,3480.149086,2650.16777,1264.20884,5502.968645,5093.458873,1419.527438,8717.848291,9748.71399,3895.149368,893.1355559,899.4388882,341.8993704,1785.78212,1166.541765,152.9389051,2052.095247,1237.719453,498.0636545,485.4722095,435.2596695,251.3431265
Subject02,curve-right-step,523.1682919,433.0912413,187.3068926,889.4018878,905.503969,558.1049447,280.3148804,315.210316,160.3732633,432.5088009,461.3290251,313.4576043,928.8101851,917.0218633,818.8193796,697.408267,799.4489254,665.4095325,1332.180817,1487.470039,716.1155657,2648.444045,2633.000385,4560.959103,178.0111744,149.8570867,165.4121302,2498.676825,2796.518915,1919.88387,2852.737093,3081.777327,2814.414529,6140.695435,7082.633027,5066.328868,7444.241334,7136.362521,9537.078999,721.3559032,794.9389826,856.9741714,1097.227968,1351.125946,987.2319892,1382.514257,1613.805644,1113.557531,1381.736396,751.9976279,518.2648051
Subject02,run,2190.901646,3105.330398,890.0518185,1956.755396,1830.611536,433.7484498,1074.563902,1309.229911,218.9017698,1059.018493,1170.130321,370.0136267,2095.477287,2386.412639,2415.033026,4861.239468,5238.533226,3783.20719,5138.736221,5312.499523,3259.233737,8005.601926,9588.130509,7037.207975,291.2503782,321.6522926,239.156656,2523.666349,2609.683673,1859.955319,6080.046876,7454.071446,6960.82323,13967.4712,15575.44599,11111.29668,13094.11969,16903.10662,15613.81699,1611.799553,2645.856974,1683.09553,4165.304928,4546.332676,3330.231198,4453.988373,5780.986663,3765.388518,7991.472188,5928.694128,2291.128174
Subject02,walk,634.7334897,751.7355604,551.6800133,710.1243194,758.4916218,616.6652704,258.6599687,216.8124034,184.7370063,508.5617643,366.5383928,145.7644017,1009.965396,1242.908435,1215.729595,998.3117757,1281.917483,589.5770064,1755.529559,1915.664601,996.9632884,2673.751415,2539.437345,2665.274865,234.342108,263.3858184,199.0763319,3026.753083,3150.691232,2483.98799,3648.438713,3856.861472,3397.486024,7702.602723,8905.312647,7365.725907,7463.923436,8490.910561,9618.336127,782.2557644,976.6605074,988.0656353,1647.362085,1869.928906,1373.980105,1601.96381,1780.903252,1317.281877,1628.528509,2335.494428,1045.529838
Subject02,curve-left-step,466.3002845,529.6034268,301.6070648,718.6921324,890.2717463,565.9230061,242.8816209,194.315951,155.962538,454.8699071,469.5764187,286.1074795,926.8288434,1091.158759,940.5959296,808.322529,944.15605,975.0749825,1582.035413,1592.608827,939.5516244,2684.434749,2642.108114,3130.88044,267.2294693,199.8609628,227.9581436,2519.698378,2629.558391,1889.828662,3018.039391,3481.796271,2975.797398,6922.133827,8080.410569,5435.956748,6236.006774,9618.916247,7905.191022,749.7345047,827.3091892,628.3410534,1196.450243,1462.07477,1122.648002,1448.648048,1616.637452,1088.424361,2135.157776,953.2259614,465.5125304
Subject02,run,2050.778529,2802.189081,459.9584249,1792.941013,1633.873582,368.7482036,671.3265145,857.2169531,235.906204,979.4157384,764.8804476,448.4243412,1499.385178,2248.80954,1983.493851,3190.923927,4653.612291,3316.499799,4058.122101,4876.344117,3273.106684,6426.752458,8184.758663,5521.475525,213.8125893,244.8605261,194.7687925,2702.431434,2383.347188,2486.246896,5366.340318,6385.152926,6261.748259,12256.07622,14695.80619,11214.43354,12209.52653,16117.3069,14670.03402,1316.965394,2302.987446,1406.113816,3189.13048,4133.77443,3162.634576,3349.158976,5064.621037,2990.423484,8413.299428,3689.603325,1355.951341
Subject02,curve-right-spin-Rfirst,833.7366767,351.5160956,155.4468436,1534.540933,1111.365168,304.1293676,209.2678781,110.7654954,141.64799,211.8146463,162.531815,117.9940299,1176.910204,1209.838878,340.4192832,407.5600907,1291.998644,139.4921151,1540.859014,1790.208922,508.0724922,4890.724508,1358.91405,492.3602637,446.0249411,124.5231497,98.05670025,1064.574369,273.8992955,188.3280741,3110.848266,3424.924579,1183.017132,3916.595946,4118.718024,1970.515621,10840.54268,9661.051469,4031.18777,561.3658866,1069.91742,234.9274559,390.7135726,1268.025009,92.66817829,1262.428957,1252.604891,522.4027524,972.5702343,1304.738111,261.0350433
Subject02,sit,67.58981154,59.41056767,79.58647753,440.0135863,416.6368023,518.9084168,94.99708887,87.78989738,92.98581186,97.14855301,103.3892099,101.5229735,20.47051179,19.60547506,19.67540478,25.03897848,23.43665271,20.40554058,16.8821721,21.34654816,17.2502568,130.3487376,137.9222781,139.9674885,59.28945854,64.19346928,63.1754403,37.1643027,36.61318443,29.08176755,232.7558899,220.3955698,219.2201447,123.0791822,102.3991615,106.2272102,92.20049663,81.25510817,68.63876152,26.21732642,27.37934769,20.19956932,15.3481492,13.86256928,15.35187725,44.42580789,27.07892424,19.49949679,247.3064803,460.4867116,202.350291
Subject02,jump-one-leg,3671.310704,2074.707872,436.6691644,1515.594573,931.1984386,215.1837852,2062.895619,1442.77198,207.5125773,3595.21915,785.162851,138.2335526,724.7782089,2886.334364,1097.367401,528.983818,5542.108538,2276.607058,627.7989388,4083.544925,1902.85669,1587.345135,7323.881706,5185.263695,169.0119054,230.1937522,101.8181055,1940.625297,1852.72943,1011.367918,879.3818335,7508.360408,3535.826534,4742.817351,10525.87453,6064.493683,4458.151837,16182.9402,11168.12698,648.8070091,2807.626102,1611.529072,495.9041301,5057.184256,2713.644214,1662.1205,3737.657936,2685.223017,3874.340233,3817.008821,2129.867061
Subject02,curve-right-spin-Rfirst,889.8445454,253.9633925,47.84206969,906.8080006,668.4936008,98.30057589,167.2579916,99.73316074,246.1272201,138.3183241,230.6206355,193.1109156,1732.384196,930.7456465,410.9238302,389.7467912,659.7470813,156.9990998,647.1561117,1367.635942,535.1846431,5637.847502,2787.577317,696.2627405,371.2605406,212.9177647,82.71460282,488.0398314,378.1255039,106.0615335,2717.264028,3814.885484,1353.087435,3648.465319,5326.59023,1122.030926,16103.52313,12817.61946,4454.02342,1163.076979,646.3544179,272.3516083,372.9337989,617.1828472,142.6688458,498.9103157,1009.38665,529.3300764,462.1124094,565.586878,303.1344605
Subject02,v-cut-left-Lfirst,719.1899375,316.7789169,260.1145099,2354.953248,204.8505797,676.6331857,1283.362706,265.4300968,94.64001284,1530.896606,175.9991182,174.5636684,641.9452662,1288.646064,758.1750828,930.1885373,2535.150376,147.6073479,1194.485206,3620.831547,545.315398,3763.594462,5867.080777,2164.988583,81.53008645,241.4841912,102.676654,886.1630569,2059.465218,353.7955949,1916.567571,5127.299806,2107.270783,4303.139461,10888.43988,3696.624329,6587.293331,15160.8522,8231.773431,660.3703468,1646.465053,530.4226251,793.9232441,2215.88873,148.6687147,1735.696126,3538.559989,530.4277482,3054.092271,1309.805395,345.6771471
Subject02,curve-left-spin-Lfirst,150.6056962,359.9438153,151.8822468,762.6911298,758.495051,67.62659346,592.152797,365.8495003,93.66962586,468.0632063,157.3195819,127.2521506,503.1537876,641.1451852,1154.205426,129.360249,625.5338807,438.4913025,269.0762414,770.0309599,895.1163684,1050.083645,2061.08103,6211.059186,81.47069014,152.2656283,269.1098068,111.6778438,1720.410355,1521.459501,1761.489907,3359.727063,3200.207786,1248.9104,4272.145766,4833.105887,4871.783036,6190.167208,17306.05058,243.0707043,678.2223583,723.8212064,104.8988484,1057.054656,924.8066346,264.2877399,1286.483207,1386.331222,571.7451274,866.6305557,435.0725906
Subject02,sit-to-stand,3552.42754,784.6529023,53.57606398,1186.718753,81.97184781,146.3263874,353.605861,223.4184664,238.6212796,172.4788608,240.5172996,293.8753434,402.054078,280.6204853,261.4443192,895.7483823,490.4164775,146.9177056,240.2450297,1080.874175,602.0293704,799.2731883,951.9362149,583.6062012,409.7482234,147.2910618,99.12554841,499.4445588,2945.271725,1005.508943,830.3680479,694.8117864,1202.170126,3050.37261,3274.037463,2202.887227,962.9575611,1817.693136,3612.335407,270.2026113,257.6889345,165.0889953,228.9882294,307.2993359,80.61080258,456.126624,658.7358881,155.9611394,273.0463465,276.2890607,363.9214569
Subject02,lateral-shuffle-right,2948.208529,1865.549742,441.8696622,1239.584688,1175.821715,715.5714457,1183.836851,851.5884013,114.9524088,1958.567824,1043.36941,379.1171092,2374.288249,2856.684839,1989.571685,1762.166888,3903.425082,3102.591336,1656.725065,3526.905358,2628.092644,8238.425155,11976.36373,8514.10307,526.6328861,589.6983274,223.2758904,1398.258451,686.0608228,686.2248849,8747.806426,12851.52066,8233.913709,6579.741138,10095.8772,7913.295499,13768.05126,20645.74445,16085.89298,2599.309079,3632.497106,2580.874301,1848.259788,4272.327152,3045.524888,2375.793027,3811.894374,2167.220469,3043.479538,3400.070969,1786.836113
Subject02,sit,86.28424741,88.79048989,88.80254945,535.9257965,549.8706211,528.9446787,94.67187189,91.50081063,93.70928356,107.2922732,106.4636645,103.3222039,26.32180312,25.24494652,20.45097644,29.14208427,19.09153422,21.39362376,18.27483442,19.01686103,21.95520962,150.6750885,158.9598373,167.9278889,63.66568807,59.56890749,58.38498621,30.65250229,36.60226582,33.58759661,221.6111558,228.9705596,233.1340198,119.1095281,107.2840766,119.8318832,91.29672977,96.8463719,92.11617261,29.27138199,27.8016445,26.27220785,19.53086369,19.12982161,22.63967082,28.34995841,33.77619256,23.52487956,186.5527171,583.4328972,228.0735493
Subject02,v-cut-left-Rfirst,1518.943389,1298.158834,306.8853302,1485.208515,1277.333371,155.361547,540.1643994,495.1413161,98.15915702,391.5687727,465.2112067,197.2150478,371.9579604,1488.737821,780.385379,763.2494442,2915.64163,324.3656379,1687.423246,2522.55829,1025.947652,2799.531056,5350.023405,1320.182564,104.6642142,200.2985221,126.9280163,994.6927392,1600.594646,313.3264072,2246.262263,5277.015835,1573.828038,6192.383583,10637.54876,2395.395463,5401.012468,11406.17278,7062.311804,675.3276566,1444.653275,424.4718137,768.9253152,1977.997758,329.2133403,918.5204812,2303.152707,940.6031625,1268.171226,2122.918823,435.8052751
Subject02,curve-left-spin-Lfirst,381.6583561,377.9003403,283.1185637,956.5307657,817.5569053,71.51188617,709.3190902,444.4437673,153.9256766,610.7043694,202.4738622,142.4159831,470.1786929,487.1700485,804.4801324,101.2504374,629.4272286,891.2239368,203.1626357,600.6718517,898.8598022,1302.435653,1438.070561,4238.553568,156.2948848,140.303115,241.5197664,176.9476614,1599.35795,1544.804728,1693.167951,2834.37738,3561.228715,1269.558502,3790.033646,6403.305814,5111.541445,3753.30069,14166.84495,260.2489309,650.7502553,785.9631197,120.5355749,1039.39345,983.9411698,212.3877446,1053.96516,1021.147032,420.6138935,647.0754723,385.2609507
Subject02,sit,96.95091073,97.03587841,131.9326279,535.9355689,497.0586743,578.2016508,88.1130217,89.85970559,95.31056072,106.196362,105.7586116,111.1521905,40.2550709,44.06364208,36.28767844,28.30136415,35.01986102,21.18135186,21.53881181,25.31267577,21.04033707,150.8170842,212.830927,156.687297,59.99195787,66.59005317,56.33044265,31.10722014,31.83301921,34.39478436,192.9097448,191.2017768,194.9048981,122.7897651,119.6660411,104.0044827,165.9465256,183.2820625,186.17568,36.81129541,35.32057634,38.43334401,25.56241321,20.92059119,32.59255353,34.67408843,38.72105678,44.01642579,274.6942953,991.1419632,263.0028106
Subject02,stair-down,1245.466452,1792.866005,578.3185395,508.3174618,525.8323922,400.6393724,677.0054608,553.6089671,455.0150634,691.8278593,760.2126348,434.1038334,1738.8545,1742.776312,1742.879838,2415.782798,2688.030397,2343.738506,2398.347305,2510.741505,2478.351996,5542.134494,5209.972321,5329.448502,397.7344066,446.6708933,452.8106749,3367.451259,3245.898978,3161.129716,4878.987664,5620.066227,5455.383367,9820.071602,10375.03626,8048.56746,11305.97819,11949.22894,13355.99955,1218.347792,1624.217567,1854.956207,3168.786958,3126.043755,3262.618848,2050.769531,2214.752914,2310.930693,2311.847574,3849.483753,1566.452631
Subject02,stand,47.9890584,47.62285601,54.04562928,67.60702461,76.38680191,69.43165226,360.8635115,367.9967953,294.4134573,172.2335268,287.9110686,207.0051762,41.68244326,65.87267683,28.54102789,15.30630948,35.18766837,19.99898813,30.1887037,80.00627802,40.3625573,156.4043211,214.8916938,147.9455811,60.6834859,68.9421878,63.6861573,34.34748234,56.81627447,36.66353139,180.3092128,218.256557,171.480127,144.7792903,171.1228443,117.6076361,332.8400994,426.8369149,165.5902531,28.0414312,40.95985179,22.82264241,16.08166425,28.7182914,19.74810579,28.03162678,93.45766634,28.76611101,198.4451258,617.085412,200.9387283
Subject02,stand-to-sit,2760.354451,94.80892632,69.51965839,957.0393864,574.2499914,370.7509933,269.2667859,112.9413605,92.88192137,163.1020023,115.171983,106.4364877,271.9194198,459.2345564,182.6398601,330.7397105,1161.488398,111.0141596,1277.715347,731.9492308,76.62245322,960.3767097,818.4249244,373.8568217,140.1533852,566.9302857,115.9876336,2273.131478,2220.388029,122.8577899,865.7854608,735.2248841,1117.266386,2402.85181,1814.067556,2644.934189,3345.907356,2873.072142,1571.186583,287.9874542,303.2421025,209.6348546,105.59821,258.3290808,238.4681337,308.2472241,558.8235062,214.7818159,303.188865,208.2552058,756.1040325
Subject02,run,2121.987369,2113.477934,317.97829,1985.399658,1895.228322,377.4676768,757.2745505,1023.966817,178.0346548,1117.264032,876.6975399,344.3284505,1474.307543,2205.820523,2200.124526,3466.856164,5202.373823,3441.066136,4278.782011,5526.625706,2947.804308,5801.998652,8581.822782,6119.197156,204.826147,293.0200723,201.2266277,2686.19968,2550.964248,2769.42704,4320.564129,7761.698606,6450.01893,11602.9156,16715.597,11662.0866,9301.695678,17677.20912,14008.13241,1155.507902,2661.128592,1407.222832,2717.595671,4959.061537,3224.004596,3452.431599,5609.759175,3572.566087,10116.44197,4423.755158,2317.852198
Subject02,curve-right-spin-Lfirst,266.4007223,288.1376561,164.8920665,2048.857056,685.1391152,80.4660549,136.9201861,135.1186763,93.90921632,461.7846251,210.3802647,270.4947476,646.431801,588.1028183,1346.704519,132.1269971,406.081873,869.9143391,341.1399905,249.4733812,2095.647184,858.711084,1956.634723,7742.94116,105.228607,95.45086354,185.7980267,107.7994882,151.7347855,1704.446397,1157.258159,1153.724351,4751.7457,797.6984336,1500.900033,9988.477557,3624.820435,3291.06967,16872.62284,372.1344068,492.5663722,1475.681533,168.704634,251.5759121,1086.373519,504.5734447,297.5653844,1252.442092,366.3671451,1040.587892,638.5305189
Subject02,run,3109.664527,2209.811189,263.9937228,1664.298118,1978.950615,475.4055416,866.9010725,1018.280152,116.1011484,890.3793209,924.8858502,317.8880647,1786.761569,2396.361788,1762.769509,3640.144359,5265.85218,2966.355528,4222.457064,5367.698979,2619.071056,6282.039449,8040.177279,4582.931809,252.5926552,289.0326024,193.4071551,2701.586555,2482.524806,2610.417252,5718.709363,6958.217556,5405.735534,13196.54341,16273.64794,10158.16756,12504.25878,17242.48016,13242.93484,1322.681637,2475.523965,1051.309905,3465.063388,4302.486606,3178.178203,3696.773491,5492.494217,2894.296504,9561.921437,4646.854467,959.0580197
Subject02,lateral-shuffle-right,3480.455255,819.8133066,247.8221005,1392.591283,1154.820012,334.2559659,1323.199138,386.64416,150.0058537,2039.154303,794.0175301,296.1539378,2492.246161,2355.910081,1879.581887,2289.311836,3273.878986,1037.160621,2406.761538,2949.818814,1338.418619,9057.397011,12322.33806,7637.885426,376.7855516,581.5265323,198.6526445,777.7278179,1088.932781,582.3492304,9628.896763,12577.81783,7073.662047,6622.774151,9984.074588,3856.922998,15488.16974,21802.52898,13783.42875,2576.199363,3055.279168,1475.780362,2260.341414,3363.584112,864.1809027,2477.775444,3060.445578,1325.803068,3476.784401,4052.535042,859.8992288
