Subject,Datafile,Label
Subject15,Subject15/Subject15_Aufnahme300.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme301.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme302.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme303.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme304.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme305.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme306.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme307.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme308.csv,v-cut-right-Rfirst
Subject15,Subject15/Subject15_Aufnahme309.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme310.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme311.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme312.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme313.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme314.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme315.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme316.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme317.csv,sit
Subject15,Subject15/Subject15_Aufnahme318.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme319.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme320.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme321.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme322.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme323.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme324.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme325.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme326.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme327.csv,walk
Subject15,Subject15/Subject15_Aufnahme328.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme329.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme330.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme331.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme332.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme333.csv,sit
Subject15,Subject15/Subject15_Aufnahme334.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme335.csv,run
Subject15,Subject15/Subject15_Aufnahme336.csv,run
Subject15,Subject15/Subject15_Aufnahme337.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme338.csv,stand
Subject15,Subject15/Subject15_Aufnahme339.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme340.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme341.csv,curve-right-step
Subject15,Subject15/Subject15_Aufnahme342.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme343.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme344.csv,run
Subject15,Subject15/Subject15_Aufnahme345.csv,walk
Subject15,Subject15/Subject15_Aufnahme346.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme347.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme348.csv,run
Subject15,Subject15/Subject15_Aufnahme349.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme350.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme351.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme352.csv,sit
Subject15,Subject15/Subject15_Aufnahme353.csv,curve-left-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme354.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme355.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme356.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme357.csv,sit
Subject15,Subject15/Subject15_Aufnahme358.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme359.csv,curve-left-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme360.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme361.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme362.csv,stand
Subject15,Subject15/Subject15_Aufnahme363.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme364.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme365.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme366.csv,run
Subject15,Subject15/Subject15_Aufnahme367.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme368.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme369.csv,stand
Subject15,Subject15/Subject15_Aufnahme370.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme371.csv,sit
Subject15,Subject15/Subject15_Aufnahme372.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme373.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme374.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme375.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme376.csv,sit
Subject15,Subject15/Subject15_Aufnahme377.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme378.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme379.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme380.csv,curve-left-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme381.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme382.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme383.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme384.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme385.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme386.csv,jump-two-leg
Subject15,Subject15/Subject15_Aufnahme387.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme388.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme389.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme390.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme391.csv,stair-up
Subject15,Subject15/Subject15_Aufnahme392.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme393.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme394.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme395.csv,lateral-shuffle-left
Subject15,Subject15/Subject15_Aufnahme396.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme397.csv,sit
Subject15,Subject15/Subject15_Aufnahme398.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme399.csv,jump-one-leg
Subject15,Subject15/Subject15_Aufnahme400.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme401.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme402.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme403.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme404.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme405.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme406.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme407.csv,curve-left-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme408.csv,stand
Subject15,Subject15/Subject15_Aufnahme409.csv,run
Subject15,Subject15/Subject15_Aufnahme410.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme411.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme412.csv,curve-left-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme413.csv,stair-down
Subject15,Subject15/Subject15_Aufnahme414.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme415.csv,curve-left-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme416.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme417.csv,stand
Subject15,Subject15/Subject15_Aufnahme418.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme419.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme420.csv,stand
Subject15,Subject15/Subject15_Aufnahme421.csv,v-cut-right-Lfirst
Subject15,Subject15/Subject15_Aufnahme422.csv,stand
Subject15,Subject15/Subject15_Aufnahme423.csv,curve-right-spin-Rfirst
Subject15,Subject15/Subject15_Aufnahme424.csv,run
Subject15,Subject15/Subject15_Aufnahme425.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme426.csv,curve-right-spin-Lfirst
Subject15,Subject15/Subject15_Aufnahme427.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme428.csv,v-cut-left-Lfirst
Subject15,Subject15/Subject15_Aufnahme429.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme430.csv,lateral-shuffle-right
Subject15,Subject15/Subject15_Aufnahme431.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme432.csv,v-cut-left-Rfirst
Subject15,Subject15/Subject15_Aufnahme433.csv,curve-left-step
Subject15,Subject15/Subject15_Aufnahme434.csv,sit
Subject15,Subject15/Subject15_Aufnahme435.csv,run
Subject15,Subject15/Subject15_Aufnahme436.csv,jump-two-leg
Subject15,Subject15/Subject15_Aufnahme437.csv,sit-to-stand
Subject15,Subject15/Subject15_Aufnahme438.csv,stand-to-sit
Subject15,Subject15/Subject15_Aufnahme439.csv,curve-right-step
