"","Subject","Datafile","Label"
"1450","Subject15","Subject15/Subject15_Aufnahme151.csv","jump-two-leg"
"1451","Subject15","Subject15/Subject15_Aufnahme152.csv","sit"
"1452","Subject15","Subject15/Subject15_Aufnahme153.csv","jump-one-leg"
"1453","Subject15","Subject15/Subject15_Aufnahme154.csv","stair-down"
"1454","Subject15","Subject15/Subject15_Aufnahme155.csv","lateral-shuffle-right"
"1455","Subject15","Subject15/Subject15_Aufnahme156.csv","stair-down"
"1456","Subject15","Subject15/Subject15_Aufnahme157.csv","v-cut-left-Rfirst"
"1457","Subject15","Subject15/Subject15_Aufnahme158.csv","jump-two-leg"
"1458","Subject15","Subject15/Subject15_Aufnahme159.csv","v-cut-left-Rfirst"
"1459","Subject15","Subject15/Subject15_Aufnahme160.csv","curve-right-spin-Lfirst"
"1460","Subject15","Subject15/Subject15_Aufnahme161.csv","curve-right-step"
"1461","Subject15","Subject15/Subject15_Aufnahme162.csv","curve-right-step"
"1462","Subject15","Subject15/Subject15_Aufnahme163.csv","curve-right-step"
"1463","Subject15","Subject15/Subject15_Aufnahme164.csv","curve-left-step"
"1464","Subject15","Subject15/Subject15_Aufnahme165.csv","stand-to-sit"
"1465","Subject15","Subject15/Subject15_Aufnahme166.csv","lateral-shuffle-left"
"1466","Subject15","Subject15/Subject15_Aufnahme167.csv","v-cut-left-Rfirst"
"1467","Subject15","Subject15/Subject15_Aufnahme168.csv","v-cut-right-Lfirst"
"1468","Subject15","Subject15/Subject15_Aufnahme169.csv","sit"
"1469","Subject15","Subject15/Subject15_Aufnahme170.csv","lateral-shuffle-right"
"1470","Subject15","Subject15/Subject15_Aufnahme171.csv","curve-left-spin-Rfirst"
"1471","Subject15","Subject15/Subject15_Aufnahme172.csv","v-cut-left-Rfirst"
"1472","Subject15","Subject15/Subject15_Aufnahme173.csv","curve-right-spin-Lfirst"
"1473","Subject15","Subject15/Subject15_Aufnahme174.csv","curve-left-spin-Lfirst"
"1474","Subject15","Subject15/Subject15_Aufnahme175.csv","curve-right-spin-Lfirst"
"1475","Subject15","Subject15/Subject15_Aufnahme176.csv","curve-right-spin-Rfirst"
"1476","Subject15","Subject15/Subject15_Aufnahme177.csv","v-cut-right-Rfirst"
"1477","Subject15","Subject15/Subject15_Aufnahme178.csv","curve-right-spin-Rfirst"
"1478","Subject15","Subject15/Subject15_Aufnahme179.csv","curve-right-step"
"1479","Subject15","Subject15/Subject15_Aufnahme180.csv","stair-down"
"1480","Subject15","Subject15/Subject15_Aufnahme181.csv","v-cut-right-Lfirst"
"1481","Subject15","Subject15/Subject15_Aufnahme182.csv","lateral-shuffle-left"
"1482","Subject15","Subject15/Subject15_Aufnahme183.csv","stair-down"
"1483","Subject15","Subject15/Subject15_Aufnahme184.csv","sit-to-stand"
"1484","Subject15","Subject15/Subject15_Aufnahme185.csv","stand-to-sit"
"1485","Subject15","Subject15/Subject15_Aufnahme186.csv","sit"
"1486","Subject15","Subject15/Subject15_Aufnahme187.csv","stand-to-sit"
"1487","Subject15","Subject15/Subject15_Aufnahme188.csv","curve-right-spin-Rfirst"
"1488","Subject15","Subject15/Subject15_Aufnahme189.csv","lateral-shuffle-left"
"1489","Subject15","Subject15/Subject15_Aufnahme190.csv","lateral-shuffle-right"
"1490","Subject15","Subject15/Subject15_Aufnahme191.csv","sit"
"1491","Subject15","Subject15/Subject15_Aufnahme192.csv","sit"
"1492","Subject15","Subject15/Subject15_Aufnahme193.csv","stair-down"
"1493","Subject15","Subject15/Subject15_Aufnahme194.csv","stair-down"
"1494","Subject15","Subject15/Subject15_Aufnahme195.csv","curve-right-spin-Lfirst"
"1495","Subject15","Subject15/Subject15_Aufnahme196.csv","curve-left-spin-Rfirst"
"1496","Subject15","Subject15/Subject15_Aufnahme197.csv","stair-down"
"1497","Subject15","Subject15/Subject15_Aufnahme198.csv","v-cut-right-Lfirst"
"1498","Subject15","Subject15/Subject15_Aufnahme199.csv","v-cut-left-Lfirst"
"1499","Subject15","Subject15/Subject15_Aufnahme200.csv","curve-right-spin-Rfirst"
"1500","Subject15","Subject15/Subject15_Aufnahme201.csv","sit"
"1501","Subject15","Subject15/Subject15_Aufnahme202.csv","run"
"1502","Subject15","Subject15/Subject15_Aufnahme203.csv","curve-right-step"
"1503","Subject15","Subject15/Subject15_Aufnahme204.csv","v-cut-right-Lfirst"
"1504","Subject15","Subject15/Subject15_Aufnahme205.csv","stair-up"
"1505","Subject15","Subject15/Subject15_Aufnahme206.csv","stair-up"
"1506","Subject15","Subject15/Subject15_Aufnahme207.csv","lateral-shuffle-right"
"1507","Subject15","Subject15/Subject15_Aufnahme208.csv","lateral-shuffle-left"
"1508","Subject15","Subject15/Subject15_Aufnahme209.csv","v-cut-right-Lfirst"
"1509","Subject15","Subject15/Subject15_Aufnahme210.csv","sit"
"1510","Subject15","Subject15/Subject15_Aufnahme211.csv","lateral-shuffle-left"
"1511","Subject15","Subject15/Subject15_Aufnahme212.csv","curve-right-spin-Rfirst"
"1512","Subject15","Subject15/Subject15_Aufnahme213.csv","jump-two-leg"
"1513","Subject15","Subject15/Subject15_Aufnahme214.csv","lateral-shuffle-right"
"1514","Subject15","Subject15/Subject15_Aufnahme215.csv","stair-down"
"1515","Subject15","Subject15/Subject15_Aufnahme216.csv","curve-right-step"
"1516","Subject15","Subject15/Subject15_Aufnahme217.csv","lateral-shuffle-right"
"1517","Subject15","Subject15/Subject15_Aufnahme218.csv","stair-up"
"1518","Subject15","Subject15/Subject15_Aufnahme219.csv","lateral-shuffle-left"
"1519","Subject15","Subject15/Subject15_Aufnahme220.csv","v-cut-right-Lfirst"
"1520","Subject15","Subject15/Subject15_Aufnahme221.csv","sit"
"1521","Subject15","Subject15/Subject15_Aufnahme222.csv","stair-down"
"1522","Subject15","Subject15/Subject15_Aufnahme223.csv","stair-up"
"1523","Subject15","Subject15/Subject15_Aufnahme224.csv","curve-right-step"
"1524","Subject15","Subject15/Subject15_Aufnahme225.csv","jump-one-leg"
"1525","Subject15","Subject15/Subject15_Aufnahme226.csv","stair-down"
"1526","Subject15","Subject15/Subject15_Aufnahme227.csv","lateral-shuffle-right"
"1527","Subject15","Subject15/Subject15_Aufnahme228.csv","v-cut-right-Lfirst"
"1528","Subject15","Subject15/Subject15_Aufnahme229.csv","stair-down"
"1529","Subject15","Subject15/Subject15_Aufnahme230.csv","v-cut-right-Rfirst"
"1530","Subject15","Subject15/Subject15_Aufnahme231.csv","curve-right-spin-Rfirst"
"1531","Subject15","Subject15/Subject15_Aufnahme232.csv","stair-down"
"1532","Subject15","Subject15/Subject15_Aufnahme233.csv","stair-down"
"1533","Subject15","Subject15/Subject15_Aufnahme234.csv","stair-down"
"1534","Subject15","Subject15/Subject15_Aufnahme235.csv","sit"
"1535","Subject15","Subject15/Subject15_Aufnahme236.csv","jump-one-leg"
"1536","Subject15","Subject15/Subject15_Aufnahme237.csv","v-cut-left-Rfirst"
"1537","Subject15","Subject15/Subject15_Aufnahme238.csv","stair-down"
"1538","Subject15","Subject15/Subject15_Aufnahme239.csv","v-cut-right-Lfirst"
"1539","Subject15","Subject15/Subject15_Aufnahme240.csv","lateral-shuffle-left"
"1540","Subject15","Subject15/Subject15_Aufnahme241.csv","lateral-shuffle-left"
"1541","Subject15","Subject15/Subject15_Aufnahme242.csv","lateral-shuffle-left"
"1542","Subject15","Subject15/Subject15_Aufnahme243.csv","jump-one-leg"
"1543","Subject15","Subject15/Subject15_Aufnahme244.csv","stair-down"
"1544","Subject15","Subject15/Subject15_Aufnahme245.csv","stand-to-sit"
"1545","Subject15","Subject15/Subject15_Aufnahme246.csv","v-cut-left-Rfirst"
"1546","Subject15","Subject15/Subject15_Aufnahme247.csv","curve-left-step"
"1547","Subject15","Subject15/Subject15_Aufnahme248.csv","stair-up"
"1548","Subject15","Subject15/Subject15_Aufnahme249.csv","v-cut-left-Rfirst"
"1549","Subject15","Subject15/Subject15_Aufnahme250.csv","sit"
"1550","Subject15","Subject15/Subject15_Aufnahme251.csv","stand-to-sit"
"1551","Subject15","Subject15/Subject15_Aufnahme252.csv","stair-up"
"1552","Subject15","Subject15/Subject15_Aufnahme253.csv","lateral-shuffle-left"
"1553","Subject15","Subject15/Subject15_Aufnahme254.csv","curve-right-spin-Rfirst"
"1554","Subject15","Subject15/Subject15_Aufnahme255.csv","jump-one-leg"
"1555","Subject15","Subject15/Subject15_Aufnahme256.csv","v-cut-right-Lfirst"
"1556","Subject15","Subject15/Subject15_Aufnahme257.csv","v-cut-right-Lfirst"
"1557","Subject15","Subject15/Subject15_Aufnahme258.csv","curve-right-spin-Rfirst"
"1558","Subject15","Subject15/Subject15_Aufnahme259.csv","v-cut-right-Rfirst"
"1559","Subject15","Subject15/Subject15_Aufnahme260.csv","curve-right-step"
"1560","Subject15","Subject15/Subject15_Aufnahme261.csv","lateral-shuffle-right"
"1561","Subject15","Subject15/Subject15_Aufnahme262.csv","curve-left-spin-Lfirst"
"1562","Subject15","Subject15/Subject15_Aufnahme263.csv","sit"
"1563","Subject15","Subject15/Subject15_Aufnahme264.csv","sit"
"1564","Subject15","Subject15/Subject15_Aufnahme265.csv","stand-to-sit"
"1565","Subject15","Subject15/Subject15_Aufnahme266.csv","v-cut-right-Lfirst"
"1566","Subject15","Subject15/Subject15_Aufnahme267.csv","stair-down"
"1567","Subject15","Subject15/Subject15_Aufnahme268.csv","stair-down"
"1568","Subject15","Subject15/Subject15_Aufnahme269.csv","lateral-shuffle-left"
"1569","Subject15","Subject15/Subject15_Aufnahme270.csv","lateral-shuffle-left"
"1570","Subject15","Subject15/Subject15_Aufnahme271.csv","lateral-shuffle-right"
"1571","Subject15","Subject15/Subject15_Aufnahme272.csv","run"
"1572","Subject15","Subject15/Subject15_Aufnahme273.csv","curve-right-step"
"1573","Subject15","Subject15/Subject15_Aufnahme274.csv","curve-left-spin-Lfirst"
"1574","Subject15","Subject15/Subject15_Aufnahme275.csv","stand-to-sit"
"1575","Subject15","Subject15/Subject15_Aufnahme276.csv","run"
"1576","Subject15","Subject15/Subject15_Aufnahme277.csv","sit"
"1577","Subject15","Subject15/Subject15_Aufnahme278.csv","curve-left-step"
"1578","Subject15","Subject15/Subject15_Aufnahme279.csv","curve-left-spin-Rfirst"
"1579","Subject15","Subject15/Subject15_Aufnahme280.csv","curve-right-spin-Rfirst"
"1580","Subject15","Subject15/Subject15_Aufnahme281.csv","v-cut-right-Lfirst"
"1581","Subject15","Subject15/Subject15_Aufnahme282.csv","curve-right-spin-Rfirst"
"1582","Subject15","Subject15/Subject15_Aufnahme283.csv","v-cut-left-Rfirst"
"1583","Subject15","Subject15/Subject15_Aufnahme284.csv","curve-left-spin-Lfirst"
"1584","Subject15","Subject15/Subject15_Aufnahme285.csv","lateral-shuffle-left"
"1585","Subject15","Subject15/Subject15_Aufnahme286.csv","v-cut-right-Rfirst"
"1586","Subject15","Subject15/Subject15_Aufnahme287.csv","sit"
"1587","Subject15","Subject15/Subject15_Aufnahme288.csv","run"
"1588","Subject15","Subject15/Subject15_Aufnahme289.csv","stair-down"
"1589","Subject15","Subject15/Subject15_Aufnahme290.csv","lateral-shuffle-right"
"1590","Subject15","Subject15/Subject15_Aufnahme291.csv","curve-left-spin-Lfirst"
"1591","Subject15","Subject15/Subject15_Aufnahme292.csv","stand-to-sit"
"1592","Subject15","Subject15/Subject15_Aufnahme293.csv","stair-down"
"1593","Subject15","Subject15/Subject15_Aufnahme294.csv","v-cut-left-Rfirst"
"1594","Subject15","Subject15/Subject15_Aufnahme295.csv","v-cut-left-Rfirst"
"1595","Subject15","Subject15/Subject15_Aufnahme296.csv","v-cut-right-Rfirst"
"1596","Subject15","Subject15/Subject15_Aufnahme297.csv","v-cut-left-Rfirst"
"1597","Subject15","Subject15/Subject15_Aufnahme298.csv","curve-left-spin-Rfirst"
"1598","Subject15","Subject15/Subject15_Aufnahme299.csv","stand-to-sit"
"1599","Subject15","Subject15/Subject15_Aufnahme300.csv","jump-one-leg"
"1600","Subject15","Subject15/Subject15_Aufnahme301.csv","jump-one-leg"
"1601","Subject15","Subject15/Subject15_Aufnahme302.csv","curve-left-spin-Lfirst"
"1602","Subject15","Subject15/Subject15_Aufnahme303.csv","stair-down"
"1603","Subject15","Subject15/Subject15_Aufnahme304.csv","lateral-shuffle-right"
"1604","Subject15","Subject15/Subject15_Aufnahme305.csv","jump-one-leg"
"1605","Subject15","Subject15/Subject15_Aufnahme306.csv","v-cut-left-Rfirst"
"1606","Subject15","Subject15/Subject15_Aufnahme307.csv","stand-to-sit"
"1607","Subject15","Subject15/Subject15_Aufnahme308.csv","v-cut-right-Rfirst"
"1608","Subject15","Subject15/Subject15_Aufnahme309.csv","curve-left-spin-Rfirst"
"1609","Subject15","Subject15/Subject15_Aufnahme310.csv","stair-down"
"1610","Subject15","Subject15/Subject15_Aufnahme311.csv","stair-down"
"1611","Subject15","Subject15/Subject15_Aufnahme312.csv","curve-right-spin-Lfirst"
"1612","Subject15","Subject15/Subject15_Aufnahme313.csv","lateral-shuffle-right"
"1613","Subject15","Subject15/Subject15_Aufnahme314.csv","lateral-shuffle-right"
"1614","Subject15","Subject15/Subject15_Aufnahme315.csv","lateral-shuffle-right"
"1615","Subject15","Subject15/Subject15_Aufnahme316.csv","run"
"1616","Subject15","Subject15/Subject15_Aufnahme317.csv","sit"
"1617","Subject15","Subject15/Subject15_Aufnahme318.csv","curve-right-spin-Lfirst"
"1618","Subject15","Subject15/Subject15_Aufnahme319.csv","v-cut-right-Lfirst"
"1619","Subject15","Subject15/Subject15_Aufnahme320.csv","run"
"1620","Subject15","Subject15/Subject15_Aufnahme321.csv","curve-right-step"
"1621","Subject15","Subject15/Subject15_Aufnahme322.csv","v-cut-left-Rfirst"
"1622","Subject15","Subject15/Subject15_Aufnahme323.csv","stand-to-sit"
"1623","Subject15","Subject15/Subject15_Aufnahme324.csv","stair-down"
"1624","Subject15","Subject15/Subject15_Aufnahme325.csv","v-cut-left-Rfirst"
"1625","Subject15","Subject15/Subject15_Aufnahme326.csv","lateral-shuffle-right"
"1626","Subject15","Subject15/Subject15_Aufnahme327.csv","curve-left-step"
"1627","Subject15","Subject15/Subject15_Aufnahme328.csv","curve-left-spin-Lfirst"
"1628","Subject15","Subject15/Subject15_Aufnahme329.csv","stair-down"
"1629","Subject15","Subject15/Subject15_Aufnahme330.csv","curve-left-spin-Rfirst"
"1630","Subject15","Subject15/Subject15_Aufnahme331.csv","v-cut-left-Rfirst"
"1631","Subject15","Subject15/Subject15_Aufnahme332.csv","curve-right-spin-Rfirst"
"1632","Subject15","Subject15/Subject15_Aufnahme333.csv","sit"
"1633","Subject15","Subject15/Subject15_Aufnahme334.csv","lateral-shuffle-right"
"1634","Subject15","Subject15/Subject15_Aufnahme335.csv","v-cut-right-Lfirst"
"1635","Subject15","Subject15/Subject15_Aufnahme336.csv","run"
"1636","Subject15","Subject15/Subject15_Aufnahme337.csv","curve-right-spin-Lfirst"
"1637","Subject15","Subject15/Subject15_Aufnahme338.csv","sit"
"1638","Subject15","Subject15/Subject15_Aufnahme339.csv","curve-right-spin-Lfirst"
"1639","Subject15","Subject15/Subject15_Aufnahme340.csv","stand-to-sit"
"1640","Subject15","Subject15/Subject15_Aufnahme341.csv","curve-right-step"
"1641","Subject15","Subject15/Subject15_Aufnahme342.csv","curve-right-spin-Rfirst"
"1642","Subject15","Subject15/Subject15_Aufnahme343.csv","walk"
"1643","Subject15","Subject15/Subject15_Aufnahme344.csv","run"
"1644","Subject15","Subject15/Subject15_Aufnahme345.csv","stair-down"
"1645","Subject15","Subject15/Subject15_Aufnahme346.csv","lateral-shuffle-right"
"1646","Subject15","Subject15/Subject15_Aufnahme347.csv","v-cut-right-Lfirst"
"1647","Subject15","Subject15/Subject15_Aufnahme348.csv","v-cut-right-Lfirst"
"1648","Subject15","Subject15/Subject15_Aufnahme349.csv","sit-to-stand"
"1649","Subject15","Subject15/Subject15_Aufnahme350.csv","stair-down"
"1650","Subject15","Subject15/Subject15_Aufnahme351.csv","lateral-shuffle-right"
"1651","Subject15","Subject15/Subject15_Aufnahme352.csv","sit"
"1652","Subject15","Subject15/Subject15_Aufnahme353.csv","v-cut-right-Rfirst"
"1653","Subject15","Subject15/Subject15_Aufnahme354.csv","v-cut-left-Rfirst"
"1654","Subject15","Subject15/Subject15_Aufnahme355.csv","lateral-shuffle-right"
"1655","Subject15","Subject15/Subject15_Aufnahme356.csv","stair-down"
"1656","Subject15","Subject15/Subject15_Aufnahme357.csv","sit"
"1657","Subject15","Subject15/Subject15_Aufnahme358.csv","curve-left-spin-Lfirst"
"1658","Subject15","Subject15/Subject15_Aufnahme359.csv","v-cut-right-Rfirst"
"1659","Subject15","Subject15/Subject15_Aufnahme360.csv","curve-right-spin-Lfirst"
"1660","Subject15","Subject15/Subject15_Aufnahme361.csv","lateral-shuffle-right"
"1661","Subject15","Subject15/Subject15_Aufnahme362.csv","sit"
"1662","Subject15","Subject15/Subject15_Aufnahme363.csv","sit-to-stand"
"1663","Subject15","Subject15/Subject15_Aufnahme364.csv","lateral-shuffle-right"
"1664","Subject15","Subject15/Subject15_Aufnahme365.csv","stair-down"
"1665","Subject15","Subject15/Subject15_Aufnahme366.csv","v-cut-right-Rfirst"
"1666","Subject15","Subject15/Subject15_Aufnahme367.csv","v-cut-left-Rfirst"
"1667","Subject15","Subject15/Subject15_Aufnahme368.csv","sit-to-stand"
"1668","Subject15","Subject15/Subject15_Aufnahme369.csv","sit"
"1669","Subject15","Subject15/Subject15_Aufnahme370.csv","stand-to-sit"
"1670","Subject15","Subject15/Subject15_Aufnahme371.csv","sit"
"1671","Subject15","Subject15/Subject15_Aufnahme372.csv","v-cut-right-Rfirst"
"1672","Subject15","Subject15/Subject15_Aufnahme373.csv","curve-left-spin-Rfirst"
"1673","Subject15","Subject15/Subject15_Aufnahme374.csv","stair-up"
"1674","Subject15","Subject15/Subject15_Aufnahme375.csv","stair-down"
"1675","Subject15","Subject15/Subject15_Aufnahme376.csv","sit"
"1676","Subject15","Subject15/Subject15_Aufnahme377.csv","v-cut-right-Lfirst"
"1677","Subject15","Subject15/Subject15_Aufnahme378.csv","jump-one-leg"
"1678","Subject15","Subject15/Subject15_Aufnahme379.csv","v-cut-left-Rfirst"
"1679","Subject15","Subject15/Subject15_Aufnahme380.csv","sit-to-stand"
"1680","Subject15","Subject15/Subject15_Aufnahme381.csv","v-cut-left-Rfirst"
"1681","Subject15","Subject15/Subject15_Aufnahme382.csv","curve-right-spin-Lfirst"
"1682","Subject15","Subject15/Subject15_Aufnahme383.csv","curve-right-spin-Rfirst"
"1683","Subject15","Subject15/Subject15_Aufnahme384.csv","stair-up"
"1684","Subject15","Subject15/Subject15_Aufnahme385.csv","curve-left-spin-Lfirst"
"1685","Subject15","Subject15/Subject15_Aufnahme386.csv","v-cut-right-Lfirst"
"1686","Subject15","Subject15/Subject15_Aufnahme387.csv","sit-to-stand"
"1687","Subject15","Subject15/Subject15_Aufnahme388.csv","curve-left-spin-Lfirst"
"1688","Subject15","Subject15/Subject15_Aufnahme389.csv","stair-up"
"1689","Subject15","Subject15/Subject15_Aufnahme390.csv","run"
"1690","Subject15","Subject15/Subject15_Aufnahme391.csv","stair-up"
"1691","Subject15","Subject15/Subject15_Aufnahme392.csv","curve-left-spin-Lfirst"
"1692","Subject15","Subject15/Subject15_Aufnahme393.csv","stair-up"
"1693","Subject15","Subject15/Subject15_Aufnahme394.csv","curve-right-spin-Lfirst"
"1694","Subject15","Subject15/Subject15_Aufnahme395.csv","lateral-shuffle-left"
"1695","Subject15","Subject15/Subject15_Aufnahme396.csv","v-cut-right-Rfirst"
"1696","Subject15","Subject15/Subject15_Aufnahme397.csv","sit"
"1697","Subject15","Subject15/Subject15_Aufnahme398.csv","curve-left-spin-Lfirst"
"1698","Subject15","Subject15/Subject15_Aufnahme399.csv","jump-one-leg"
"1699","Subject15","Subject15/Subject15_Aufnahme400.csv","v-cut-left-Lfirst"
"1700","Subject15","Subject15/Subject15_Aufnahme401.csv","curve-right-spin-Lfirst"
"1701","Subject15","Subject15/Subject15_Aufnahme402.csv","v-cut-right-Rfirst"
"1702","Subject15","Subject15/Subject15_Aufnahme403.csv","stand-to-sit"
"1703","Subject15","Subject15/Subject15_Aufnahme404.csv","curve-left-spin-Lfirst"
"1704","Subject15","Subject15/Subject15_Aufnahme405.csv","curve-left-step"
"1705","Subject15","Subject15/Subject15_Aufnahme406.csv","v-cut-left-Rfirst"
"1706","Subject15","Subject15/Subject15_Aufnahme407.csv","curve-left-spin-Rfirst"
"1707","Subject15","Subject15/Subject15_Aufnahme408.csv","sit"
"1708","Subject15","Subject15/Subject15_Aufnahme409.csv","run"
"1709","Subject15","Subject15/Subject15_Aufnahme410.csv","curve-right-spin-Lfirst"
"1710","Subject15","Subject15/Subject15_Aufnahme411.csv","stair-down"
"1711","Subject15","Subject15/Subject15_Aufnahme412.csv","v-cut-right-Rfirst"
"1712","Subject15","Subject15/Subject15_Aufnahme413.csv","stair-down"
"1713","Subject15","Subject15/Subject15_Aufnahme414.csv","curve-right-spin-Rfirst"
"1714","Subject15","Subject15/Subject15_Aufnahme415.csv","curve-left-spin-Lfirst"
"1715","Subject15","Subject15/Subject15_Aufnahme416.csv","stair-down"
"1716","Subject15","Subject15/Subject15_Aufnahme417.csv","sit"
"1717","Subject15","Subject15/Subject15_Aufnahme418.csv","stand-to-sit"
"1718","Subject15","Subject15/Subject15_Aufnahme419.csv","curve-left-spin-Rfirst"
"1719","Subject15","Subject15/Subject15_Aufnahme420.csv","sit"
"1720","Subject15","Subject15/Subject15_Aufnahme421.csv","jump-one-leg"
"1721","Subject15","Subject15/Subject15_Aufnahme422.csv","sit"
"1722","Subject15","Subject15/Subject15_Aufnahme423.csv","curve-right-spin-Rfirst"
"1723","Subject15","Subject15/Subject15_Aufnahme424.csv","curve-left-step"
"1724","Subject15","Subject15/Subject15_Aufnahme425.csv","curve-right-spin-Lfirst"
"1725","Subject15","Subject15/Subject15_Aufnahme426.csv","curve-right-spin-Lfirst"
"1726","Subject15","Subject15/Subject15_Aufnahme427.csv","curve-left-spin-Rfirst"
"1727","Subject15","Subject15/Subject15_Aufnahme428.csv","stair-down"
"1728","Subject15","Subject15/Subject15_Aufnahme429.csv","stand-to-sit"
"1729","Subject15","Subject15/Subject15_Aufnahme430.csv","lateral-shuffle-left"
"1730","Subject15","Subject15/Subject15_Aufnahme431.csv","curve-right-step"
"1731","Subject15","Subject15/Subject15_Aufnahme432.csv","curve-left-spin-Rfirst"
"1732","Subject15","Subject15/Subject15_Aufnahme433.csv","stair-down"
"1733","Subject15","Subject15/Subject15_Aufnahme434.csv","sit"
"1734","Subject15","Subject15/Subject15_Aufnahme435.csv","jump-one-leg"
"1735","Subject15","Subject15/Subject15_Aufnahme436.csv","v-cut-right-Lfirst"
"1736","Subject15","Subject15/Subject15_Aufnahme437.csv","stand-to-sit"
"1737","Subject15","Subject15/Subject15_Aufnahme438.csv","stand-to-sit"
"1738","Subject15","Subject15/Subject15_Aufnahme439.csv","stair-down"
